data,price,ClusterLabels,year,month,plotDate
2022-01-25,10499,1,2022,1,13
2022-01-25,15200,0,2022,1,13
2022-01-25,14900,0,2022,1,13
2022-01-25,9000,1,2022,1,13
2022-01-25,11000,0,2022,1,13
2022-01-25,19349,0,2022,1,13
2022-01-25,13099,1,2022,1,13
2022-01-25,16000,0,2022,1,13
2022-01-25,9900,1,2022,1,13
2022-01-25,19077,0,2022,1,13
2022-01-25,6000,1,2022,1,13
2022-01-25,8900,1,2022,1,13
2022-01-25,7350,1,2022,1,13
2022-01-25,9500,0,2022,1,13
2022-01-25,4800,1,2022,1,13
2022-01-25,7000,0,2022,1,13
2022-01-25,10400,0,2022,1,13
2022-01-25,19400,0,2022,1,13
2022-01-25,12900,0,2022,1,13
2022-01-25,11900,1,2022,1,13
2022-01-25,8200,1,2022,1,13
2022-01-25,10900,0,2022,1,13
2022-01-25,7499,1,2022,1,13
2022-01-25,5600,1,2022,1,13
2022-01-25,15200,0,2022,1,13
2022-01-25,7800,0,2022,1,13
2022-01-25,8800,1,2022,1,13
2022-01-25,7950,1,2022,1,13
2022-01-25,8490,1,2022,1,13
2022-01-25,7490,1,2022,1,13
2022-01-25,9500,1,2022,1,13
2022-01-25,12500,0,2022,1,13
2022-01-25,12000,0,2022,1,13
2022-01-25,15000,0,2022,1,13
2022-01-25,16517,0,2022,1,13
2022-01-25,14400,0,2022,1,13
2022-01-25,8200,1,2022,1,13
2022-01-25,10900,1,2022,1,13
2022-01-25,11800,1,2022,1,13
2022-01-25,2500,1,2022,1,13
2022-01-25,7800,1,2022,1,13
2022-01-25,6300,1,2022,1,13
2022-01-25,12900,0,2022,1,13
2022-01-25,15549,0,2022,1,13
2022-01-25,18500,0,2022,1,13
2022-01-25,17800,0,2022,1,13
2022-01-25,15000,1,2022,1,13
2022-01-25,20000,1,2022,1,13
2022-01-25,9250,1,2022,1,13
2022-01-25,10200,0,2022,1,13
2022-01-25,12900,1,2022,1,13
2022-01-25,7890,1,2022,1,13
2022-01-25,12390,0,2022,1,13
2022-01-25,13900,0,2022,1,13
2022-01-25,8000,0,2022,1,13
2022-01-25,12900,0,2022,1,13
2022-01-25,7900,1,2022,1,13
2022-01-25,7900,1,2022,1,13
2022-01-25,11900,1,2022,1,13
2022-01-25,9200,0,2022,1,13
2022-01-25,16900,0,2022,1,13
2022-01-25,5800,1,2022,1,13
2022-01-25,16500,0,2022,1,13
2022-01-25,11900,0,2022,1,13
2022-01-25,11999,0,2022,1,13
2022-01-25,11800,0,2022,1,13
2022-01-25,12900,0,2022,1,13
2022-01-25,15900,0,2022,1,13
2022-01-25,11300,0,2022,1,13
2022-01-25,2600,1,2022,1,13
2022-01-25,13900,1,2022,1,13
2022-01-25,13900,0,2022,1,13
2022-01-25,14000,1,2022,1,13
2022-01-25,11400,0,2022,1,13
2022-01-25,12500,0,2022,1,13
2022-01-25,20749,0,2022,1,13
2022-01-25,19349,0,2022,1,13
2022-01-25,14500,0,2022,1,13
2022-01-25,8990,0,2022,1,13
2022-01-25,13500,0,2022,1,13
2022-01-25,12000,0,2022,1,13
2022-01-25,12000,0,2022,1,13
2022-01-25,9900,0,2022,1,13
2022-01-25,8000,0,2022,1,13
2022-01-25,15000,0,2022,1,13
2022-01-25,6600,1,2022,1,13
2022-01-25,9990,1,2022,1,13
2022-01-25,17850,0,2022,1,13
2022-01-25,500,1,2022,1,13
2022-01-25,10200,1,2022,1,13
2022-01-25,8499,1,2022,1,13
2022-01-25,11500,1,2022,1,13
2022-01-25,10900,1,2022,1,13
2022-01-25,14800,0,2022,1,13
2022-01-25,17000,0,2022,1,13
2022-01-25,6500,0,2022,1,13
2022-01-25,12500,0,2022,1,13
2022-01-25,16000,0,2022,1,13
2022-01-25,9900,1,2022,1,13
2022-01-25,14900,1,2022,1,13
2022-01-25,6300,1,2022,1,13
2022-01-25,6500,1,2022,1,13
2022-01-25,7990,0,2022,1,13
2022-01-25,10990,0,2022,1,13
2022-01-25,7900,1,2022,1,13
2022-01-25,8490,1,2022,1,13
2022-01-25,8000,1,2022,1,13
2022-01-25,19950,0,2022,1,13
2022-01-25,7900,1,2022,1,13
2022-01-25,20500,0,2022,1,13
2022-01-25,15999,0,2022,1,13
2022-01-25,15000,0,2022,1,13
2022-01-25,8500,1,2022,1,13
2022-01-25,8900,1,2022,1,13
2022-01-25,6000,1,2022,1,13
2022-01-25,8390,1,2022,1,13
2022-01-25,13899,0,2022,1,13
2022-01-25,7000,0,2022,1,13
2022-01-25,10500,0,2022,1,13
2022-01-25,10500,0,2022,1,13
2022-01-25,7900,1,2022,1,13
2022-01-25,13990,0,2022,1,13
2022-01-25,10600,0,2022,1,13
2022-01-25,5200,1,2022,1,13
2022-01-25,17500,0,2022,1,13
2022-01-25,16500,0,2022,1,13
2022-01-25,7500,1,2022,1,13
2022-01-25,6500,0,2022,1,13
2022-01-25,12500,0,2022,1,13
2022-01-25,9400,1,2022,1,13
2022-01-25,6300,1,2022,1,13
2022-01-25,17500,0,2022,1,13
2022-01-25,6500,1,2022,1,13
2022-01-25,4000,0,2022,1,13
2022-01-25,7700,1,2022,1,13
2022-01-25,7900,1,2022,1,13
2022-01-25,8500,1,2022,1,13
2022-01-25,9000,1,2022,1,13
2022-01-25,9900,1,2022,1,13
2022-01-25,9500,1,2022,1,13
2022-01-25,7000,1,2022,1,13
2022-01-25,12500,0,2022,1,13
2022-01-25,7500,1,2022,1,13
2022-01-25,9800,0,2022,1,13
2022-01-25,8500,1,2022,1,13
2022-01-25,7900,1,2022,1,13
2022-01-25,6500,1,2022,1,13
2022-01-25,15650,0,2022,1,13
2022-01-25,8500,1,2022,1,13
2022-01-25,13000,0,2022,1,13
2022-01-25,6800,1,2022,1,13
2022-01-25,17150,0,2022,1,13
2022-01-25,8500,1,2022,1,13
2022-01-25,9900,1,2022,1,13
2022-01-25,9500,1,2022,1,13
2022-01-25,14800,0,2022,1,13
2022-01-25,15500,0,2022,1,13
2022-01-25,8650,1,2022,1,13
2022-01-25,20300,0,2022,1,13
2022-01-25,12000,0,2022,1,13
2022-01-25,9000,1,2022,1,13
2022-01-25,12500,0,2022,1,13
2022-01-25,7300,1,2022,1,13
2022-01-25,13500,0,2022,1,13
2022-01-25,13500,0,2022,1,13
2022-01-25,20500,0,2022,1,13
2022-01-25,9200,0,2022,1,13
2022-01-25,8000,0,2022,1,13
2022-01-25,7800,1,2022,1,13
2022-01-25,5900,1,2022,1,13
2022-01-25,11000,1,2022,1,13
2022-01-25,8500,1,2022,1,13
2022-01-25,13900,1,2022,1,13
2022-01-25,10990,1,2022,1,13
2022-01-25,12300,0,2022,1,13
2022-01-25,19200,0,2022,1,13
2022-01-25,11500,1,2022,1,13
2022-01-25,16900,0,2022,1,13
2022-01-25,14700,0,2022,1,13
2022-01-25,7980,1,2022,1,13
2022-01-25,9500,0,2022,1,13
2022-01-25,9990,0,2022,1,13
2022-01-25,15500,0,2022,1,13
2022-01-25,8500,1,2022,1,13
2022-01-25,8500,1,2022,1,13
2022-01-25,6500,1,2022,1,13
2022-01-25,7200,1,2022,1,13
2022-01-25,9850,1,2022,1,13
2022-01-25,9500,1,2022,1,13
2022-01-25,7300,1,2022,1,13
2022-01-25,14950,0,2022,1,13
2022-01-25,7990,1,2022,1,13
2022-01-25,9400,0,2022,1,13
2022-01-25,8000,0,2022,1,13
2022-01-25,16000,0,2022,1,13
2022-01-25,9600,1,2022,1,13
2022-01-25,7490,1,2022,1,13
2022-01-25,8500,0,2022,1,13
2022-01-25,7800,1,2022,1,13
2022-01-25,7990,1,2022,1,13
2022-01-25,5500,1,2022,1,13
2022-01-25,9900,1,2022,1,13
2022-01-25,9000,0,2022,1,13
2022-01-25,6500,1,2022,1,13
2022-01-25,19500,1,2022,1,13
2022-01-25,8000,1,2022,1,13
2022-01-25,8900,1,2022,1,13
2022-01-25,9500,1,2022,1,13
2022-01-25,12490,0,2022,1,13
2022-01-25,7800,1,2022,1,13
2022-01-25,14500,1,2022,1,13
2022-01-25,6000,1,2022,1,13
2022-01-25,8800,1,2022,1,13
2022-01-25,15900,0,2022,1,13
2022-01-25,7600,1,2022,1,13
2022-01-25,19000,0,2022,1,13
2022-01-25,12900,0,2022,1,13
2022-01-25,15990,1,2022,1,13
2022-01-25,5500,1,2022,1,13
2022-01-25,6999,1,2022,1,13
2022-01-25,9000,0,2022,1,13
2022-01-25,7990,0,2022,1,13
2022-01-25,6300,1,2022,1,13
2022-01-25,8500,0,2022,1,13
2022-01-25,7900,1,2022,1,13
2022-01-25,9990,1,2022,1,13
2022-01-25,7800,1,2022,1,13
2022-01-25,9490,1,2022,1,13
2022-01-25,7500,0,2022,1,13
2022-01-25,18800,0,2022,1,13
2022-01-25,15000,0,2022,1,13
2022-01-25,12000,1,2022,1,13
2022-01-25,3800,1,2022,1,13
2022-01-25,10950,0,2022,1,13
2022-01-25,11000,0,2022,1,13
2022-01-25,21000,0,2022,1,13
2022-01-25,17800,0,2022,1,13
2022-01-25,16490,0,2022,1,13
2022-01-25,8650,1,2022,1,13
2022-01-25,14200,0,2022,1,13
2022-01-25,6790,1,2022,1,13
2022-01-25,16990,0,2022,1,13
2022-01-25,9250,1,2022,1,13
2022-01-25,14700,0,2022,1,13
2022-01-25,7000,0,2022,1,13
2022-01-25,7800,1,2022,1,13
2022-01-25,8200,1,2022,1,13
2022-01-25,6300,0,2022,1,13
2022-01-25,10499,0,2022,1,13
2022-01-25,13500,0,2022,1,13
2022-01-25,8000,1,2022,1,13
2022-01-25,12000,1,2022,1,13
2022-01-25,7300,1,2022,1,13
2022-01-25,8000,1,2022,1,13
2022-01-25,9000,1,2022,1,13
2022-01-25,13500,0,2022,1,13
2022-01-25,8500,0,2022,1,13
2022-01-25,7100,1,2022,1,13
2022-01-25,9000,1,2022,1,13
2022-01-25,8500,1,2022,1,13
2022-01-25,17500,0,2022,1,13
2022-01-25,6500,1,2022,1,13
2022-01-25,8000,1,2022,1,13
2022-01-25,7500,1,2022,1,13
2022-01-25,13000,0,2022,1,13
2022-01-25,16500,0,2022,1,13
2022-01-25,8900,1,2022,1,13
2022-01-25,7200,1,2022,1,13
2022-01-25,9500,1,2022,1,13
2022-01-25,5900,1,2022,1,13
2022-01-25,7500,1,2022,1,13
2022-01-25,8500,1,2022,1,13
2022-01-25,10000,0,2022,1,13
2022-01-25,7990,1,2022,1,13
2022-01-25,11900,0,2022,1,13
2022-01-25,5999,1,2022,1,13
2022-01-25,10500,1,2022,1,13
2022-01-25,26000,0,2022,1,13
2022-01-25,15900,0,2022,1,13
2022-01-25,11500,1,2022,1,13
2022-01-25,14850,0,2022,1,13
2022-01-25,8200,0,2022,1,13
2022-01-25,7200,0,2022,1,13
2022-01-25,4500,1,2022,1,13
2022-01-25,8000,1,2022,1,13
2022-01-25,6900,0,2022,1,13
2022-01-25,6000,1,2022,1,13
2022-01-25,9500,1,2022,1,13
2022-01-25,12800,0,2022,1,13
2022-01-25,6950,1,2022,1,13
2022-01-25,9800,0,2022,1,13
2022-01-25,9700,0,2022,1,13
2022-01-25,14900,0,2022,1,13
2022-01-25,7999,1,2022,1,13
2022-01-25,13900,0,2022,1,13
2022-01-25,12000,1,2022,1,13
2022-01-25,13900,0,2022,1,13
2022-01-25,8000,0,2022,1,13
2022-01-25,7700,1,2022,1,13
2022-01-25,6500,1,2022,1,13
2022-01-25,10700,1,2022,1,13
2022-01-25,9000,1,2022,1,13
2022-01-25,8450,1,2022,1,13
2022-01-25,10000,1,2022,1,13
2022-01-25,9200,0,2022,1,13
2022-01-25,9900,0,2022,1,13
2022-01-25,13600,0,2022,1,13
2022-01-25,15900,0,2022,1,13
2022-01-25,9900,0,2022,1,13
2022-01-25,10890,1,2022,1,13
2022-01-25,10900,1,2022,1,13
2022-01-25,12700,0,2022,1,13
2022-01-25,6500,1,2022,1,13
2022-01-25,9900,1,2022,1,13
2022-01-25,7990,1,2022,1,13
2022-01-25,9000,0,2022,1,13
2022-01-25,9300,1,2022,1,13
2022-01-25,16100,0,2022,1,13
2022-01-25,6200,1,2022,1,13
2022-01-25,13250,0,2022,1,13
2022-01-25,10900,1,2022,1,13
2022-01-25,12990,0,2022,1,13
2022-01-25,8400,1,2022,1,13
2022-01-25,30000,1,2022,1,13
2022-01-25,18900,0,2022,1,13
2022-01-25,16000,1,2022,1,13
2022-01-25,7000,1,2022,1,13
2022-01-25,8200,0,2022,1,13
2022-01-25,16500,0,2022,1,13
2022-01-25,7500,1,2022,1,13
2022-01-25,13900,0,2022,1,13
2022-01-25,8500,1,2022,1,13
2022-01-25,5500,1,2022,1,13
2022-01-25,14000,1,2022,1,13
2022-01-25,11500,0,2022,1,13
2022-01-25,7200,1,2022,1,13
2022-01-25,30000,1,2022,1,13
2022-01-25,14499,0,2022,1,13
2022-01-25,29336,0,2022,1,13
2022-01-25,6500,1,2022,1,13
2022-01-25,9000,1,2022,1,13
2022-01-25,6000,1,2022,1,13
2022-01-25,7500,1,2022,1,13
2022-01-25,8000,1,2022,1,13
2022-01-25,7500,1,2022,1,13
2022-01-25,16000,0,2022,1,13
2022-01-25,7500,1,2022,1,13
2022-01-25,8000,0,2022,1,13
2022-01-25,19077,0,2022,1,13
2022-01-25,16490,0,2022,1,13
2022-01-25,5500,1,2022,1,13
2022-01-25,11700,1,2022,1,13
2022-01-25,10000,0,2022,1,13
2022-01-25,9300,1,2022,1,13
2022-01-25,8490,1,2022,1,13
2022-01-25,16500,0,2022,1,13
2022-01-25,14300,0,2022,1,13
2022-01-25,7500,1,2022,1,13
2022-01-25,9980,1,2022,1,13
2022-01-25,13800,0,2022,1,13
2022-01-25,23000,1,2022,1,13
2022-01-25,12000,0,2022,1,13
2022-01-25,19500,0,2022,1,13
2022-01-25,7900,1,2022,1,13
2022-01-25,9900,1,2022,1,13
2022-01-25,9500,1,2022,1,13
2022-01-25,9800,1,2022,1,13
2022-01-25,13000,0,2022,1,13
2022-01-25,6600,1,2022,1,13
2022-01-18,8900,1,2022,1,13
2022-01-18,9800,1,2022,1,13
2022-01-18,11950,0,2022,1,13
2022-01-18,14990,0,2022,1,13
2022-01-18,14600,0,2022,1,13
2022-01-18,20900,0,2022,1,13
2022-01-18,15500,0,2022,1,13
2022-01-18,12500,0,2022,1,13
2022-01-18,9350,1,2022,1,13
2022-01-18,14900,1,2022,1,13
2022-01-18,14900,1,2022,1,13
2022-01-18,12000,1,2022,1,13
2022-01-18,9800,1,2022,1,13
2022-01-18,7599,1,2022,1,13
2022-01-18,9000,1,2022,1,13
2022-01-18,8990,0,2022,1,13
2022-01-18,10500,1,2022,1,13
2022-01-18,12000,0,2022,1,13
2022-01-18,20900,1,2022,1,13
2022-01-18,6500,1,2022,1,13
2022-01-18,12499,0,2022,1,13
2022-01-18,8500,0,2022,1,13
2022-01-18,14470,0,2022,1,13
2022-01-18,9000,1,2022,1,13
2022-01-18,8600,1,2022,1,13
2022-01-18,10000,0,2022,1,13
2022-01-18,13500,0,2022,1,13
2022-01-18,10500,1,2022,1,13
2022-01-18,9700,1,2022,1,13
2022-01-18,13500,0,2022,1,13
2022-01-18,14500,0,2022,1,13
2022-01-18,8700,1,2022,1,13
2022-01-18,7990,0,2022,1,13
2022-01-18,10800,1,2022,1,13
2022-01-18,10500,0,2022,1,13
2022-01-18,9900,1,2022,1,13
2022-01-18,8700,1,2022,1,13
2022-01-18,15800,0,2022,1,13
2022-01-18,6500,1,2022,1,13
2022-01-18,6900,1,2022,1,13
2022-01-18,18000,0,2022,1,13
2022-01-18,17500,0,2022,1,13
2022-01-18,17200,0,2022,1,13
2022-01-18,10500,0,2022,1,13
2022-01-18,7000,0,2022,1,13
2022-01-18,7900,1,2022,1,13
2022-01-18,9200,0,2022,1,13
2022-01-18,4900,1,2022,1,13
2022-01-18,13300,0,2022,1,13
2022-01-18,14500,0,2022,1,13
2022-01-18,7500,1,2022,1,13
2022-01-18,9900,1,2022,1,13
2022-01-18,7500,1,2022,1,13
2022-01-18,6300,1,2022,1,13
2022-01-18,7200,1,2022,1,13
2022-01-18,15649,0,2022,1,13
2022-01-18,7500,0,2022,1,13
2022-01-18,6400,0,2022,1,13
2022-01-18,15900,0,2022,1,13
2022-01-18,14700,0,2022,1,13
2022-01-18,14500,1,2022,1,13
2022-01-18,12899,0,2022,1,13
2022-01-18,11999,0,2022,1,13
2022-01-18,9500,1,2022,1,13
2022-01-18,15490,0,2022,1,13
2022-01-18,8490,1,2022,1,13
2022-01-18,6000,1,2022,1,13
2022-01-18,15900,0,2022,1,13
2022-01-18,14990,0,2022,1,13
2022-01-18,8500,1,2022,1,13
2022-01-18,15800,0,2022,1,13
2022-01-18,5599,1,2022,1,13
2022-01-18,8000,1,2022,1,13
2022-01-18,10900,1,2022,1,13
2022-01-18,8600,1,2022,1,13
2022-01-18,8000,1,2022,1,13
2022-01-18,15500,0,2022,1,13
2022-01-18,8200,1,2022,1,13
2022-01-18,8200,1,2022,1,13
2022-01-18,5999,1,2022,1,13
2022-01-18,9250,1,2022,1,13
2022-01-18,7495,1,2022,1,13
2022-01-18,8600,1,2022,1,13
2022-01-18,8900,1,2022,1,13
2022-01-18,7500,1,2022,1,13
2022-01-18,7990,1,2022,1,13
2022-01-18,10900,1,2022,1,13
2022-01-18,500,0,2022,1,13
2022-01-18,13500,0,2022,1,13
2022-01-18,14900,0,2022,1,13
2022-01-18,7500,1,2022,1,13
2022-01-18,8500,1,2022,1,13
2022-01-18,12000,1,2022,1,13
2022-01-18,9300,1,2022,1,13
2022-01-18,8200,1,2022,1,13
2022-01-18,7500,1,2022,1,13
2022-01-18,6800,1,2022,1,13
2022-01-18,11500,0,2022,1,13
2022-01-18,16900,0,2022,1,13
2022-01-18,8500,1,2022,1,13
2022-01-18,13400,1,2022,1,13
2022-01-18,8900,0,2022,1,13
2022-01-18,7200,1,2022,1,13
2022-01-18,11500,1,2022,1,13
2022-01-18,8800,1,2022,1,13
2022-01-18,6200,1,2022,1,13
2022-01-18,8500,1,2022,1,13
2022-01-18,7250,1,2022,1,13
2022-01-18,8700,1,2022,1,13
2022-01-18,15900,0,2022,1,13
2022-01-18,17490,0,2022,1,13
2022-01-18,6900,1,2022,1,13
2022-01-18,9900,1,2022,1,13
2022-01-18,10000,0,2022,1,13
2022-01-18,7900,1,2022,1,13
2022-01-18,8000,0,2022,1,13
2022-01-18,6500,1,2022,1,13
2022-01-18,11900,0,2022,1,13
2022-01-18,12000,1,2022,1,13
2022-01-18,13500,0,2022,1,13
2022-01-18,12900,0,2022,1,13
2022-01-18,7000,0,2022,1,13
2022-01-18,14500,0,2022,1,13
2022-01-18,20499,1,2022,1,13
2022-01-18,15000,1,2022,1,13
2022-01-18,7900,1,2022,1,13
2022-01-18,16149,0,2022,1,13
2022-01-18,13600,0,2022,1,13
2022-01-18,10300,0,2022,1,13
2022-01-18,7600,0,2022,1,13
2022-01-18,10500,0,2022,1,13
2022-01-18,11900,0,2022,1,13
2022-01-18,14600,0,2022,1,13
2022-01-18,17490,0,2022,1,13
2022-01-18,19500,0,2022,1,13
2022-01-18,7500,1,2022,1,13
2022-01-18,7800,1,2022,1,13
2022-01-18,8500,1,2022,1,13
2022-01-18,7990,1,2022,1,13
2022-01-18,6500,1,2022,1,13
2022-01-18,15700,0,2022,1,13
2022-01-18,17700,0,2022,1,13
2022-01-18,11900,0,2022,1,13
2022-01-18,4950,0,2022,1,13
2022-01-18,6200,1,2022,1,13
2022-01-18,10000,1,2022,1,13
2022-01-18,6400,1,2022,1,13
2022-01-18,23800,0,2022,1,13
2022-01-18,9500,1,2022,1,13
2022-01-18,8000,0,2022,1,13
2022-01-18,6200,1,2022,1,13
2022-01-18,8400,1,2022,1,13
2022-01-18,6200,1,2022,1,13
2022-01-18,6900,1,2022,1,13
2022-01-18,8800,0,2022,1,13
2022-01-18,15900,0,2022,1,13
2022-01-18,7900,1,2022,1,13
2022-01-18,16900,0,2022,1,13
2022-01-18,10800,0,2022,1,13
2022-01-18,6900,1,2022,1,13
2022-01-18,5990,1,2022,1,13
2022-01-18,4500,1,2022,1,13
2022-01-18,16000,0,2022,1,13
2022-01-18,17900,0,2022,1,13
2022-01-18,15490,0,2022,1,13
2022-01-18,7900,1,2022,1,13
2022-01-18,6950,0,2022,1,13
2022-01-18,7900,1,2022,1,13
2022-01-18,20800,0,2022,1,13
2022-01-18,7000,1,2022,1,13
2022-01-18,16500,0,2022,1,13
2022-01-18,5000,1,2022,1,13
2022-01-18,23000,1,2022,1,13
2022-01-18,5200,0,2022,1,13
2022-01-18,15500,0,2022,1,13
2022-01-18,19500,0,2022,1,13
2022-01-18,7900,1,2022,1,13
2022-01-18,19500,0,2022,1,13
2022-01-18,19349,0,2022,1,13
2022-01-18,15000,0,2022,1,13
2022-01-18,17200,0,2022,1,13
2022-01-18,9500,0,2022,1,13
2022-01-18,14900,1,2022,1,13
2022-01-18,8500,0,2022,1,13
2022-01-18,6500,1,2022,1,13
2022-01-18,18000,0,2022,1,13
2022-01-18,13400,1,2022,1,13
2022-01-18,13300,0,2022,1,13
2022-01-18,17500,0,2022,1,13
2022-01-18,17000,0,2022,1,13
2022-01-18,9300,1,2022,1,13
2022-01-18,16500,0,2022,1,13
2022-01-18,15849,0,2022,1,13
2022-01-18,14900,0,2022,1,13
2022-01-18,5799,1,2022,1,13
2022-01-18,18600,0,2022,1,13
2022-01-18,7500,0,2022,1,13
2022-01-18,12950,0,2022,1,13
2022-01-18,23900,0,2022,1,13
2022-01-18,8100,1,2022,1,13
2022-01-18,7000,1,2022,1,13
2022-01-18,9750,0,2022,1,13
2022-01-18,15290,0,2022,1,13
2022-01-18,8600,1,2022,1,13
2022-01-18,10000,0,2022,1,13
2022-01-18,10900,0,2022,1,13
2022-01-18,10000,1,2022,1,13
2022-01-18,10500,0,2022,1,13
2022-01-18,13900,0,2022,1,13
2022-01-18,11000,0,2022,1,13
2022-01-18,8500,1,2022,1,13
2022-01-18,7500,0,2022,1,13
2022-01-18,16500,0,2022,1,13
2022-01-18,5800,1,2022,1,13
2022-01-18,13900,0,2022,1,13
2022-01-18,5800,1,2022,1,13
2022-01-18,10200,0,2022,1,13
2022-01-18,8499,1,2022,1,13
2022-01-18,8700,1,2022,1,13
2022-01-18,11000,0,2022,1,13
2022-01-18,17999,0,2022,1,13
2022-01-18,18500,0,2022,1,13
2022-01-18,20800,0,2022,1,13
2022-01-18,20900,0,2022,1,13
2022-01-18,9250,1,2022,1,13
2022-01-18,8500,1,2022,1,13
2022-01-18,8199,1,2022,1,13
2022-01-18,6000,1,2022,1,13
2022-01-18,7000,1,2022,1,13
2022-01-18,13500,0,2022,1,13
2022-01-18,8900,0,2022,1,13
2022-01-18,9350,1,2022,1,13
2022-01-18,12300,0,2022,1,13
2022-01-18,8500,0,2022,1,13
2022-01-18,10000,0,2022,1,13
2022-01-18,6990,1,2022,1,13
2022-01-18,20500,0,2022,1,13
2022-01-18,14900,1,2022,1,13
2022-01-18,6590,1,2022,1,13
2022-01-18,9200,1,2022,1,13
2022-01-18,12890,0,2022,1,13
2022-01-18,17900,0,2022,1,13
2022-01-18,7300,1,2022,1,13
2022-01-18,6500,0,2022,1,13
2022-01-18,6900,1,2022,1,13
2022-01-18,6500,1,2022,1,13
2022-01-18,6950,1,2022,1,13
2022-01-18,9300,0,2022,1,13
2022-01-18,5800,1,2022,1,13
2022-01-18,6700,1,2022,1,13
2022-01-18,16890,0,2022,1,13
2022-01-18,15500,0,2022,1,13
2022-01-18,4600,1,2022,1,13
2022-01-18,7000,0,2022,1,13
2022-01-18,7900,1,2022,1,13
2022-01-18,5600,1,2022,1,13
2022-01-18,9400,1,2022,1,13
2022-01-18,11500,1,2022,1,13
2022-01-18,13900,0,2022,1,13
2022-01-18,11500,1,2022,1,13
2022-01-18,14950,0,2022,1,13
2022-01-18,8000,0,2022,1,13
2022-01-18,19900,0,2022,1,13
2022-01-18,7500,1,2022,1,13
2022-01-18,8200,0,2022,1,13
2022-01-18,8000,1,2022,1,13
2022-01-18,7699,1,2022,1,13
2022-01-18,12000,1,2022,1,13
2022-01-18,7200,0,2022,1,13
2022-01-18,11000,0,2022,1,13
2022-01-18,6500,1,2022,1,13
2022-01-18,6500,1,2022,1,13
2022-01-18,9200,0,2022,1,13
2022-01-18,14900,0,2022,1,13
2022-01-18,12900,1,2022,1,13
2022-01-18,14700,0,2022,1,13
2022-01-18,7200,1,2022,1,13
2022-01-18,7200,0,2022,1,13
2022-01-18,7300,1,2022,1,13
2022-01-18,13500,0,2022,1,13
2022-01-18,10400,1,2022,1,13
2022-01-18,9800,1,2022,1,13
2022-01-18,14600,0,2022,1,13
2022-01-18,16900,0,2022,1,13
2022-01-18,16000,0,2022,1,13
2022-01-18,6950,1,2022,1,13
2022-01-18,17950,0,2022,1,13
2022-01-18,18300,0,2022,1,13
2022-01-18,19300,0,2022,1,13
2022-01-18,20749,0,2022,1,13
2022-01-18,7900,1,2022,1,13
2022-01-18,10500,0,2022,1,13
2022-01-18,12900,1,2022,1,13
2022-01-18,7999,0,2022,1,13
2022-01-18,4950,1,2022,1,13
2022-01-18,6500,1,2022,1,13
2022-01-18,8960,0,2022,1,13
2022-01-18,7400,0,2022,1,13
2022-01-18,5950,1,2022,1,13
2022-01-18,6000,1,2022,1,13
2022-01-18,8490,0,2022,1,13
2022-01-18,23800,0,2022,1,13
2022-01-18,8600,0,2022,1,13
2022-01-18,7000,1,2022,1,13
2022-01-18,9900,1,2022,1,13
2022-01-18,9400,1,2022,1,13
2022-01-18,14000,0,2022,1,13
2022-01-18,10990,0,2022,1,13
2022-01-18,12899,0,2022,1,13
2022-01-18,8500,1,2022,1,13
2022-01-18,6500,0,2022,1,13
2022-01-18,18890,0,2022,1,13
2022-01-18,5500,1,2022,1,13
2022-01-18,7000,1,2022,1,13
2022-01-18,22300,0,2022,1,13
2022-01-18,3500,1,2022,1,13
2022-01-18,15199,0,2022,1,13
2022-01-18,10800,0,2022,1,13
2022-01-18,9400,1,2022,1,13
2022-01-18,5900,1,2022,1,13
2022-01-18,14000,0,2022,1,13
2022-01-18,12000,0,2022,1,13
2022-01-18,16700,0,2022,1,13
2022-01-18,5900,1,2022,1,13
2022-01-18,8999,0,2022,1,13
2022-01-18,11500,1,2022,1,13
2022-01-18,17000,0,2022,1,13
2022-01-18,7800,1,2022,1,13
2022-01-18,15750,0,2022,1,13
2022-01-18,8000,1,2022,1,13
2022-01-18,16500,0,2022,1,13
2022-01-18,6900,0,2022,1,13
2022-01-18,12500,0,2022,1,13
2022-01-18,8990,0,2022,1,13
2022-01-18,9400,1,2022,1,13
2022-01-18,7000,0,2022,1,13
2022-01-18,15957,0,2022,1,13
2022-01-18,20200,0,2022,1,13
2022-01-18,5800,1,2022,1,13
2022-01-18,8500,1,2022,1,13
2022-01-18,7499,1,2022,1,13
2022-01-18,12570,1,2022,1,13
2022-01-18,12000,0,2022,1,13
2022-01-18,8400,1,2022,1,13
2022-01-18,9900,1,2022,1,13
2022-01-18,26900,0,2022,1,13
2022-01-18,7200,1,2022,1,13
2022-01-18,8000,0,2022,1,13
2022-01-18,17000,0,2022,1,13
2022-01-18,11900,0,2022,1,13
2022-01-18,14900,0,2022,1,13
2022-01-18,10950,1,2022,1,13
2022-01-18,10500,0,2022,1,13
2022-01-18,7800,1,2022,1,13
2022-01-18,6700,1,2022,1,13
2022-01-18,11900,0,2022,1,13
2022-01-18,7800,0,2022,1,13
2022-01-18,9500,1,2022,1,13
2022-01-18,7495,1,2022,1,13
2022-01-18,10000,0,2022,1,13
2022-01-18,19800,0,2022,1,13
2022-01-18,14900,1,2022,1,13
2022-01-18,12500,0,2022,1,13
2022-01-18,6800,1,2022,1,13
2022-01-18,8500,1,2022,1,13
2022-01-18,10900,0,2022,1,13
